,證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
883,00916,國泰全球品牌50  ,"12,180","42,000","-29,820",0,0,0,0,0,0,"-210,305",0,0,0,"157,000","367,305","-210,305","-240,125"
884,6176,瑞儀            ,"420,100","913,000","-492,900",0,0,0,"211,000","1,000","210,000","38,000","104,000","11,000","93,000","5,000","60,000","-55,000","-244,900"
885,6209,今國光          ,"16,000","265,000","-249,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-250,000"
886,2731,雄獅            ,"1,021,000","1,280,996","-259,996",0,0,0,0,0,0,"7,000","46,000","39,000","7,000",0,0,0,"-252,996"
887,1590,亞德客-KY       ,"444,264","506,150","-61,886",0,0,0,0,"191,000","-191,000","-2,583","2,000","4,123","-2,123","2,235","2,695",-460,"-255,469"
888,5222,全訊            ,"77,000","309,000","-232,000",0,0,0,0,"1,000","-1,000","-25,380","25,821","37,201","-11,380","1,000","15,000","-14,000","-258,380"
889,2017,官田鋼          ,"22,000","284,000","-262,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-262,000"
890,2101,南港            ,"108,000","331,000","-223,000",0,0,0,0,0,0,"-39,000",0,"39,000","-39,000",0,0,0,"-262,000"
891,2385,群光            ,"345,000","704,000","-359,000",0,0,0,"174,000","4,000","170,000","-73,012","22,000",12,"21,988",0,"95,000","-95,000","-262,012"
892,9907,統一實          ,"888,000","1,149,935","-261,935",0,0,0,0,"1,000","-1,000",-22,0,22,-22,0,0,0,"-262,957"
893,2231,為升            ,"76,000","420,000","-344,000",0,0,0,0,"1,000","-1,000","81,586","125,000","16,190","108,810",0,"27,224","-27,224","-263,414"
894,2030,彰源            ,"72,000","339,000","-267,000",0,0,0,0,0,0,"1,000","2,000","1,000","1,000",0,0,0,"-266,000"
895,2392,正崴            ,"62,000","316,000","-254,000",0,0,0,0,"1,000","-1,000","-12,337","23,000","32,097","-9,097","4,000","7,240","-3,240","-267,337"
896,6197,佳必琪          ,"280,000","546,000","-266,000",0,0,0,0,0,0,"-3,000","1,000","4,000","-3,000",0,0,0,"-269,000"
897,2009,第一銅          ,"30,000","290,000","-260,000",0,0,0,0,0,0,"-13,000",0,0,0,"3,000","16,000","-13,000","-273,000"
898,2748,雲品            ,"1,801,000","1,834,612","-33,612",0,0,0,0,"130,000","-130,000","-110,899","35,000","159,000","-124,000","35,000","21,899","13,101","-274,511"
899,6168,宏齊            ,"35,000","306,000","-271,000",0,0,0,0,"3,000","-3,000",-865,0,865,-865,0,0,0,"-274,865"
900,1522,堤維西          ,"96,000","382,000","-286,000",0,0,0,0,0,0,"10,000",0,0,0,"10,000",0,"10,000","-276,000"
901,00645,富邦日本        ,"2,000","10,000","-8,000",0,0,0,0,0,0,"-268,981",0,0,0,"400,643","669,624","-268,981","-276,981"
902,4960,誠美材          ,"244,000","531,000","-287,000",0,0,0,0,0,0,"8,000","8,000",0,"8,000",0,0,0,"-279,000"
903,6531,愛普*           ,"1,328,000","1,629,000","-301,000",0,0,0,"34,000","2,000","32,000","-10,469","151,220","131,519","19,701","100,000","130,170","-30,170","-279,469"
904,1789,神隆            ,"27,000","324,000","-297,000",0,0,0,0,"1,000","-1,000","17,937","19,000","1,023","17,977",0,40,-40,"-280,063"
905,4551,智伸科          ,"47,000","138,000","-91,000",0,0,0,0,"190,000","-190,000",0,0,0,0,0,0,0,"-281,000"
906,1301,台塑            ,"2,334,000","3,003,800","-669,800",0,0,0,"539,000","38,000","501,000","-117,465","21,000","30,465","-9,465","9,000","117,000","-108,000","-286,265"
907,4977,眾達-KY         ,"573,000","651,000","-78,000",0,0,0,0,"120,000","-120,000","-93,005","11,000","70,005","-59,005","6,000","40,000","-34,000","-291,005"
908,1217,愛之味          ,"31,000","300,000","-269,000",0,0,0,0,"1,000","-1,000","-23,001","1,000","24,001","-23,001",0,0,0,"-293,001"
909,2458,義隆            ,"496,000","752,000","-256,000",0,0,0,"5,000","2,000","3,000","-40,544","13,000","6,544","6,456","29,000","76,000","-47,000","-293,544"
910,3708,上緯投控        ,"140,039","223,000","-82,961",0,0,0,0,"207,000","-207,000","-3,824",0,448,-448,"1,000","4,376","-3,376","-293,785"
911,2601,益航            ,"296,000","467,000","-171,000",0,0,0,0,0,0,"-122,999","4,000",0,"4,000","190,001","317,000","-126,999","-293,999"
912,4306,炎洲            ,"51,000","344,000","-293,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-294,000"
913,00714,群益道瓊美國地產,"7,000",50,"6,950",0,0,0,0,0,0,"-301,160",0,0,0,"81,000","382,160","-301,160","-294,210"
914,1524,耿鼎            ,"23,000","320,000","-297,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"-295,000"
915,3036,文曄            ,"175,000","479,000","-304,000",0,0,0,"124,000","1,000","123,000","-114,300",0,"1,300","-1,300","2,000","115,000","-113,000","-295,300"
916,4164,承業醫          ,"77,000","377,000","-300,000",0,0,0,0,0,0,"-2,749","3,000","2,000","1,000","3,000","6,749","-3,749","-302,749"
917,6689,伊雲谷          ,"531,000","810,000","-279,000",0,0,0,0,0,0,"-24,300",0,0,0,"6,000","30,300","-24,300","-303,300"
918,3419,譁裕            ,"1,377,000","1,682,000","-305,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-304,000"
919,2331,精英            ,"2,699,000","3,763,000","-1,064,000",0,0,0,0,0,0,"759,858","366,000","132,000","234,000","544,527","18,669","525,858","-304,142"
920,1304,台聚            ,"74,000","382,000","-308,000",0,0,0,0,0,0,499,"12,000","11,501",499,0,0,0,"-307,501"
921,6753,龍德造船        ,"8,010","315,597","-307,587",0,0,0,0,0,0,"-1,446",0,"1,446","-1,446",0,0,0,"-309,033"
922,00686R,群益臺灣加權反1 ,0,0,0,0,0,0,0,0,0,"-310,000",0,0,0,"1,372,000","1,682,000","-310,000","-310,000"
923,2645,長榮航太        ,"41,000","225,278","-184,278",0,0,0,0,"145,000","-145,000","14,860","15,000",140,"14,860",0,0,0,"-314,418"
924,2851,中再保          ,"86,000","404,000","-318,000",0,0,0,0,0,0,349,"2,000","1,651",349,0,0,0,"-317,651"
925,1227,佳格            ,"157,000","474,000","-317,000",0,0,0,0,"1,589","-1,589",44,"3,000","2,956",44,0,0,0,"-318,545"
926,4137,麗豐-KY         ,"48,000","302,615","-254,615",0,0,0,0,"70,000","-70,000","4,215","8,000","5,504","2,496","12,000","10,281","1,719","-320,400"
927,9917,中保科          ,"83,050","582,000","-498,950",0,0,0,"177,000",0,"177,000","1,477","5,000","3,523","1,477",0,0,0,"-320,473"
928,2511,太子            ,"29,000","310,000","-281,000",0,0,0,0,0,0,"-40,784","1,000","41,784","-40,784",0,0,0,"-321,784"
929,2614,東森            ,"33,000","355,000","-322,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-322,000"
930,2354,鴻準            ,"428,000","462,000","-34,000",0,0,0,0,"291,000","-291,000",-40,"3,000","3,040",-40,0,0,0,"-325,040"
931,1760,寶齡富錦        ,"239,000","549,000","-310,000",0,0,0,0,"65,000","-65,000","49,569","74,063","1,000","73,063","2,000","25,494","-23,494","-325,431"
932,1316,上曜            ,"54,000","381,000","-327,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-327,000"
933,1710,東聯            ,"243,000","640,000","-397,000",0,0,0,0,0,0,"69,000","92,000","23,000","69,000",0,0,0,"-328,000"
934,1608,華榮            ,"2,128,000","2,490,000","-362,000",0,0,0,0,0,0,"32,000","20,000","6,000","14,000","18,000",0,"18,000","-330,000"
935,00700,富邦恒生國企    ,0,"130,000","-130,000",0,0,0,0,0,0,"-206,346",0,0,0,"186,156","392,502","-206,346","-336,346"
936,1611,中電            ,"211,000","545,000","-334,000",0,0,0,0,"5,000","-5,000",0,0,0,0,0,0,0,"-339,000"
937,020031,統一IC設計臺灣N ,0,0,0,0,0,0,0,0,0,"-340,000",0,0,0,"66,000","406,000","-340,000","-340,000"
938,1432,大魯閣          ,"30,001","371,000","-340,999",0,0,0,0,0,0,"-6,000","1,000","7,000","-6,000",0,0,0,"-346,999"
939,1709,和益            ,"146,000","492,000","-346,000",0,0,0,0,0,0,"-3,421",0,421,-421,0,"3,000","-3,000","-349,421"
940,1727,中華化          ,"562,000","909,000","-347,000",0,0,0,0,0,0,"-2,597",11,"2,608","-2,597",0,0,0,"-349,597"
941,8210,勤誠            ,"643,000","1,447,000","-804,000",0,0,0,"127,000",0,"127,000","324,985","11,000","17,882","-6,882","337,867","6,000","331,867","-352,015"
942,2442,新美齊          ,"1,486,000","1,838,000","-352,000",0,0,0,0,0,0,-897,0,897,-897,0,0,0,"-352,897"
943,2906,高林            ,"28,000","380,000","-352,000",0,0,0,0,0,0,"-2,005","1,000","3,005","-2,005",0,0,0,"-354,005"
944,5243,乙盛-KY         ,"3,525,000","3,971,150","-446,150",0,0,0,0,0,0,"90,149","117,000","133,555","-16,555","163,705","57,001","106,704","-356,001"
945,2495,普安            ,"312,000","668,000","-356,000",0,0,0,0,0,0,-90,0,90,-90,0,0,0,"-356,090"
946,4967,十銓            ,"804,000","1,163,000","-359,000",0,0,0,0,"1,000","-1,000","1,001","2,000",999,"1,001",0,0,0,"-358,999"
947,2302,麗正            ,"42,000","403,000","-361,000",0,0,0,0,"2,000","-2,000",0,0,0,0,0,0,0,"-363,000"
948,3047,訊舟            ,"231,000","594,000","-363,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-363,000"
949,2347,聯強            ,"1,777,884","2,558,200","-780,316",0,0,0,"41,000","3,000","38,000","377,819","622,000","16,000","606,000","11,819","240,000","-228,181","-364,497"
950,00640L,富邦日本正2     ,"22,000","16,000","6,000",0,0,0,0,0,0,"-378,578",0,0,0,"493,000","871,578","-378,578","-372,578"
951,8222,寶一            ,"673,000","853,000","-180,000",0,0,0,0,"205,000","-205,000","1,000","1,000",0,"1,000",0,0,0,"-384,000"
952,00917,中信特選金融    ,"1,000","883,000","-882,000",0,0,0,0,0,0,"495,436",0,0,0,"1,181,000","685,564","495,436","-386,564"
953,6438,迅得            ,"281,000","710,000","-429,000",0,0,0,0,0,0,"35,728","37,000",0,"37,000",0,"1,272","-1,272","-393,272"
954,2723,美食-KY         ,"256,000","687,000","-431,000",0,0,0,"53,000","2,000","51,000","-17,325","21,000",94,"20,906","4,000","42,231","-38,231","-397,325"
955,1712,興農            ,"41,200","431,000","-389,800",0,0,0,0,"2,000","-2,000","-6,060","10,000","16,060","-6,060",0,0,0,"-397,860"
956,2485,兆赫            ,"13,000","440,000","-427,000",0,0,0,0,0,0,"28,920","32,000","3,080","28,920",0,0,0,"-398,080"
957,4916,事欣科          ,"151,000","547,100","-396,100",0,0,0,0,0,0,"-4,000",0,"4,000","-4,000",0,0,0,"-400,100"
958,2425,承啟            ,"114,000","520,000","-406,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-406,000"
959,2492,華新科          ,"457,000","903,000","-446,000",0,0,0,0,0,0,"35,877","42,000","8,123","33,877","9,000","7,000","2,000","-410,123"
960,2482,連宇            ,"135,000","555,000","-420,000",0,0,0,0,"1,000","-1,000","9,640","10,000",360,"9,640",0,0,0,"-411,360"
961,2838,聯邦銀          ,"107,000","526,000","-419,000",0,0,0,0,0,0,"7,000",0,0,0,"7,000",0,"7,000","-412,000"
962,1718,中纖            ,"106,000","562,000","-456,000",0,0,0,0,0,0,"43,000","43,000",0,"43,000",0,0,0,"-413,000"
963,3046,建碁            ,"404,241","768,000","-363,759",0,0,0,0,0,0,"-51,000",0,"51,000","-51,000",0,0,0,"-414,759"
964,2006,東和鋼鐵        ,"157,000","465,623","-308,623",0,0,0,"81,000","1,000","80,000","-192,471","4,000","109,471","-105,471","4,000","91,000","-87,000","-421,094"
965,2421,建準            ,"1,833,000","2,432,000","-599,000",0,0,0,"402,000","6,000","396,000","-220,000","164,000","470,000","-306,000","117,000","31,000","86,000","-423,000"
966,5284,jpp-KY          ,"586,000","1,004,000","-418,000",0,0,0,0,"1,000","-1,000","-6,000",0,"6,000","-6,000",0,0,0,"-425,000"
967,1752,南光            ,"227,000","444,000","-217,000",0,0,0,0,"210,000","-210,000",0,0,0,0,0,0,0,"-427,000"
968,1701,中化            ,"26,000","453,000","-427,000",0,0,0,0,"1,000","-1,000","-7,000",0,"7,000","-7,000",0,0,0,"-435,000"
969,2707,晶華            ,"325,235","639,275","-314,040",0,0,0,0,"13,000","-13,000","-108,673","6,000","75,673","-69,673","4,000","43,000","-39,000","-435,713"
970,2753,八方雲集        ,"54,000","498,000","-444,000",0,0,0,0,0,0,"6,615","12,000","3,385","8,615","9,000","11,000","-2,000","-437,385"
971,3515,華擎            ,"424,000","936,000","-512,000",0,0,0,"40,000",0,"40,000","33,782","15,000",0,"15,000","23,000","4,218","18,782","-438,218"
972,00908,富邦入息REITs+  ,"20,000","65,000","-45,000",0,0,0,0,0,0,"-394,055",0,0,0,"630,000","1,024,055","-394,055","-439,055"
973,2912,統一超          ,"837,000","1,271,271","-434,271",0,0,0,0,"6,000","-6,000","1,000","2,000","1,000","1,000",0,0,0,"-439,271"
974,1513,中興電          ,"5,289,000","5,973,155","-684,155",0,0,0,"150,000","143,000","7,000","236,144","83,408","271,264","-187,856","509,000","85,000","424,000","-441,011"
975,1104,環泥            ,"291,150","737,000","-445,850",0,0,0,0,0,0,"-10,334","1,000","11,334","-10,334",0,0,0,"-456,184"
976,3027,盛達            ,"200,000","656,000","-456,000",0,0,0,0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"-458,000"
977,3056,總太            ,"216,000","674,000","-458,000",0,0,0,0,"2,000","-2,000","-3,047","4,000","4,047",-47,0,"3,000","-3,000","-463,047"
978,2480,敦陽科          ,"360,000","819,114","-459,114",0,0,0,0,0,0,"-4,224","2,000","6,224","-4,224",0,0,0,"-463,338"
979,2332,友訊            ,"1,381,000","1,823,000","-442,000",0,0,0,0,0,0,"-21,999","10,001","36,000","-25,999","79,000","75,000","4,000","-463,999"
980,1337,再生-KY         ,"289,000","756,000","-467,000",0,0,0,0,0,0,"1,871","10,000","8,129","1,871",0,0,0,"-465,129"
981,1722,台肥            ,"248,000","714,000","-466,000",0,0,0,0,"2,000","-2,000","-14,591","1,000","15,591","-14,591",0,0,0,"-482,591"
982,00635U,期元大S&P黃金   ,0,"81,000","-81,000",0,0,0,0,0,0,"-405,000",0,0,0,0,"405,000","-405,000","-486,000"
983,00897,富邦基因免疫生技,"18,000","884,000","-866,000",0,0,0,0,0,0,"369,746",0,0,0,"815,000","445,254","369,746","-496,254"
984,00919,群益台灣精選高息,"124,066","184,000","-59,934",0,0,0,0,0,0,"-452,487",0,0,0,"950,449","1,402,936","-452,487","-512,421"
985,6271,同欣電          ,"241,900","514,100","-272,200",0,0,0,0,"270,200","-270,200","29,816","60,000","4,518","55,482","4,000","29,666","-25,666","-512,584"
986,5608,四維航          ,"28,000","541,000","-513,000",0,0,0,0,"2,000","-2,000","-1,000",0,"1,000","-1,000",0,0,0,"-516,000"
987,3050,鈺德            ,"109,000","614,000","-505,000",0,0,0,0,0,0,"-13,000",0,"13,000","-13,000",0,0,0,"-518,000"
988,1308,亞聚            ,"58,000","589,000","-531,000",0,0,0,0,0,0,"-1,576","6,000","7,576","-1,576",0,0,0,"-532,576"
989,6550,北極星藥業-KY   ,"97,000","399,000","-302,000",0,0,0,0,0,0,"-240,061","20,000","10,061","9,939",0,"250,000","-250,000","-542,061"
990,1312,國喬            ,"92,000","644,000","-552,000",0,0,0,0,"1,000","-1,000","-4,997","20,000","24,997","-4,997",0,0,0,"-557,997"
991,1314,中石化          ,"864,000","1,443,000","-579,000",0,0,0,0,"3,745","-3,745","24,088",0,"43,912","-43,912","74,000","6,000","68,000","-558,657"
992,2023,燁輝            ,"157,000","742,000","-585,000",0,0,0,0,"2,250","-2,250","19,995","20,000",5,"19,995",0,0,0,"-567,255"
993,2809,京城銀          ,"286,000","713,000","-427,000",0,0,0,0,0,0,"-143,513","17,000","49,513","-32,513","30,000","141,000","-111,000","-570,513"
994,00662,富邦NASDAQ      ,"18,100","24,000","-5,900",0,0,0,0,0,0,"-568,582",0,0,0,"16,418","585,000","-568,582","-574,482"
995,1477,聚陽            ,"492,828","992,000","-499,172",0,0,0,0,"2,000","-2,000","-74,313","18,000","102,301","-84,301","16,000","6,012","9,988","-575,485"
996,6005,群益證          ,"329,000","905,000","-576,000",0,0,0,0,"2,000","-2,000",0,0,0,0,0,0,0,"-578,000"
997,6202,盛群            ,"49,000","629,000","-580,000",0,0,0,0,0,0,"-4,542","1,000","5,542","-4,542",0,0,0,"-584,542"
998,3703,欣陸            ,"18,000","603,000","-585,000",0,0,0,0,"1,000","-1,000","-6,184","4,000","4,184",-184,"20,000","26,000","-6,000","-592,184"
999,2454,聯發科          ,"2,047,006","3,371,024","-1,324,018",0,0,0,"626,000","78,000","548,000","168,655","169,865","10,000","159,865","40,790","32,000","8,790","-607,363"
1000,6505,台塑化          ,"483,000","889,300","-406,300",0,0,0,0,"222,000","-222,000","18,000",0,"1,000","-1,000","24,000","5,000","19,000","-610,300"
1001,1905,華紙            ,"2,216,000","2,671,000","-455,000",0,0,0,0,0,0,"-163,560","39,851","203,411","-163,560",0,0,0,"-618,560"
1002,5258,虹堡            ,"830,000","1,404,000","-574,000",0,0,0,0,"1,000","-1,000","-48,847","5,132","24,979","-19,847","1,000","30,000","-29,000","-623,847"
1003,2739,寒舍            ,"172,000","607,000","-435,000",0,0,0,"84,000",0,"84,000","-294,000",0,"294,000","-294,000",0,0,0,"-645,000"
1004,1305,華夏            ,"201,000","829,000","-628,000",0,0,0,0,"1,852","-1,852","-20,203",0,"2,000","-2,000",0,"18,203","-18,203","-650,055"
1005,3022,威強電          ,"354,000","925,236","-571,236",0,0,0,0,"1,000","-1,000","-105,352","4,000","17,852","-13,852","14,000","105,500","-91,500","-677,588"
1006,2812,台中銀          ,"123,000","801,365","-678,365",0,0,0,0,0,0,0,0,0,0,0,0,0,"-678,365"
1007,2617,台航            ,"34,000","726,000","-692,000",0,0,0,0,0,0,-915,"2,000","2,915",-915,0,0,0,"-692,915"
1008,1783,和康生          ,"59,000","755,400","-696,400",0,0,0,0,0,0,2,"4,000","3,998",2,0,0,0,"-696,398"
1009,1519,華城            ,"4,748,000","5,978,394","-1,230,394",0,0,0,"524,000","2,000","522,000","8,072","10,235","31,163","-20,928","128,000","99,000","29,000","-700,322"
1010,1907,永豐餘          ,"3,053,000","3,758,000","-705,000",0,0,0,0,"1,000","-1,000","2,001","46,001","44,000","2,001",0,0,0,"-703,999"
1011,3591,艾笛森          ,"636,000","1,381,000","-745,000",0,0,0,0,0,0,"36,001","39,001","3,000","36,001",0,0,0,"-708,999"
1012,3583,辛耘            ,"348,000","1,150,000","-802,000",0,0,0,0,0,0,"90,000","109,000","19,000","90,000",0,0,0,"-712,000"
1013,1528,恩德            ,"124,000","857,000","-733,000",0,0,0,0,0,0,496,"3,001","2,505",496,0,0,0,"-732,504"
1014,1108,幸福            ,"18,000","777,000","-759,000",0,0,0,0,0,0,"15,000","15,000",0,"15,000",0,0,0,"-744,000"
1015,3017,奇鋐            ,"6,670,161","8,735,551","-2,065,390",0,0,0,"237,000","58,000","179,000","1,113,716","987,630","262,233","725,397","548,703","160,384","388,319","-772,674"
1016,9933,中鼎            ,"355,000","1,072,999","-717,999",0,0,0,0,"62,000","-62,000","1,682","12,000","10,318","1,682",0,0,0,"-778,317"
1017,4552,力達-KY         ,"21,000","812,000","-791,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-790,000"
1018,2706,第一店          ,"1,453,000","2,221,000","-768,000",0,0,0,0,0,0,"-29,106","7,000","36,106","-29,106",0,0,0,"-797,106"
1019,1310,台苯            ,"1,563,000","2,372,000","-809,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-810,000"
1020,3025,星通            ,"2,156,000","3,072,000","-916,000",0,0,0,0,"1,000","-1,000","91,000","91,000",0,"91,000",0,0,0,"-826,000"
1021,2377,微星            ,"3,857,000","4,410,600","-553,600",0,0,0,"42,000","276,000","-234,000","-60,429","106,632","98,045","8,587","55,000","124,016","-69,016","-848,029"
1022,3005,神基            ,"1,631,050","2,384,000","-752,950",0,0,0,0,0,0,"-107,737","42,000","34,519","7,481","51,782","167,000","-115,218","-860,687"
1023,2611,志信            ,"1,028,200","1,882,000","-853,800",0,0,0,0,0,0,"-32,000","1,000","33,000","-32,000",0,0,0,"-885,800"
1024,9958,世紀鋼          ,"1,038,000","2,095,015","-1,057,015",0,0,0,"184,000",0,"184,000","-19,246","8,000","27,243","-19,243","28,000","28,003",-3,"-892,261"
1025,3032,偉訓            ,"1,928,000","2,883,000","-955,000",0,0,0,0,"1,000","-1,000","59,000","101,000","42,000","59,000",0,0,0,"-897,000"
1026,3704,合勤控          ,"653,000","1,412,000","-759,000",0,0,0,0,0,0,"-140,961",0,"1,758","-1,758","47,897","187,100","-139,203","-899,961"
1027,2701,萬企            ,"746,000","1,615,000","-869,000",0,0,0,0,0,0,"-37,000","13,000","50,000","-37,000",0,0,0,"-906,000"
1028,1810,和成            ,"336,000","1,268,000","-932,000",0,0,0,0,0,0,"-5,000",0,"5,000","-5,000",0,0,0,"-937,000"
1029,6164,華興            ,"612,000","1,535,000","-923,000",0,0,0,0,"2,000","-2,000","-12,000",0,"12,000","-12,000",0,0,0,"-937,000"
1030,2897,王道銀行        ,"389,000","1,365,000","-976,000",0,0,0,0,0,0,"24,000","24,000",0,"24,000",0,0,0,"-952,000"
1031,00708L,期元大S&P黃金正2,"21,000","142,000","-121,000",0,0,0,0,0,0,"-876,108",0,0,0,"19,000","895,108","-876,108","-997,108"
1032,1476,儒鴻            ,"181,000","1,016,400","-835,400",0,0,0,0,"179,000","-179,000","-14,538","2,000","9,000","-7,000","10,000","17,538","-7,538","-1,028,938"
1033,4536,拓凱            ,"68,000","936,543","-868,543",0,0,0,0,"145,000","-145,000","-19,673","12,000","11,652",348,0,"20,021","-20,021","-1,033,216"
1034,2515,中工            ,"359,000","1,415,000","-1,056,000",0,0,0,0,0,0,"6,000","7,000","1,000","6,000",0,0,0,"-1,050,000"
1035,3576,聯合再生        ,"1,079,592","2,139,848","-1,060,256",0,0,0,0,0,0,"-16,892","1,108","18,000","-16,892","3,000","3,000",0,"-1,077,148"
1036,3661,世芯-KY         ,"1,833,766","2,809,400","-975,634",0,0,0,"26,000","231,000","-205,000","82,215","62,000","64,325","-2,325","99,540","15,000","84,540","-1,098,419"
1037,00852L,國泰美國道瓊正2 ,0,"1,000","-1,000",0,0,0,0,0,0,"-1,123,000",0,0,0,"27,000","1,150,000","-1,123,000","-1,124,000"
1038,1326,台化            ,"514,000","1,644,000","-1,130,000",0,0,0,0,"2,000","-2,000","2,462","1,000","8,538","-7,538","11,000","1,000","10,000","-1,129,538"
1039,2634,漢翔            ,"2,155,000","3,041,000","-886,000",0,0,0,0,"1,000","-1,000","-258,988","201,000","270,634","-69,634","41,646","231,000","-189,354","-1,145,988"
1040,5225,東科-KY         ,"619,000","928,000","-309,000",0,0,0,0,"870,000","-870,000",-41,"1,000","1,041",-41,0,0,0,"-1,179,041"
1041,2605,新興            ,"118,000","1,198,000","-1,080,000",0,0,0,0,0,0,"-102,000","18,000","48,000","-30,000",0,"72,000","-72,000","-1,182,000"
1042,1514,亞力            ,"2,095,000","2,990,626","-895,626",0,0,0,0,"130,000","-130,000","-162,319","5,000","2,319","2,681","3,000","168,000","-165,000","-1,187,945"
1043,1802,台玻            ,"2,598,000","2,929,000","-331,000",0,0,0,0,"501,000","-501,000","-356,561","69,000","38,561","30,439",0,"387,000","-387,000","-1,188,561"
1044,2913,農林            ,"388,000","1,713,000","-1,325,000",0,0,0,0,"1,000","-1,000","115,317","116,000",683,"115,317",0,0,0,"-1,210,683"
1045,6116,彩晶            ,"815,000","2,040,000","-1,225,000",0,0,0,0,"2,000","-2,000","-15,000","14,000","40,000","-26,000","26,000","15,000","11,000","-1,242,000"
1046,9904,寶成            ,"2,811,000","4,149,200","-1,338,200",0,0,0,"69,000","10,000","59,000","6,319","6,000","6,681",-681,"7,000",0,"7,000","-1,272,881"
1047,5531,鄉林            ,"889,000","2,157,000","-1,268,000",0,0,0,0,0,0,"-6,000","1,000","7,000","-6,000",0,0,0,"-1,274,000"
1048,2705,六福            ,"885,000","2,165,000","-1,280,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,280,000"
1049,2504,國產            ,"772,000","2,193,000","-1,421,000",0,0,0,"125,000","1,000","124,000","5,000","5,000",0,"5,000",0,0,0,"-1,292,000"
1050,6415,矽力*-KY        ,"1,717,631","2,278,206","-560,575",0,0,0,"32,000","711,000","-679,000","-58,654","44,000","49,454","-5,454","2,000","55,200","-53,200","-1,298,229"
1051,2489,瑞軒            ,"113,000","1,456,000","-1,343,000",0,0,0,0,0,0,"25,997","28,000","2,003","25,997",0,0,0,"-1,317,003"
1052,2704,國賓            ,"167,000","1,497,654","-1,330,654",0,0,0,0,0,0,"6,000","6,000",0,"6,000",0,0,0,"-1,324,654"
1053,2915,潤泰全          ,"281,000","1,509,122","-1,228,122",0,0,0,0,0,0,"-142,290","12,000","12,290",-290,"1,000","143,000","-142,000","-1,370,412"
1054,1319,東陽            ,"847,023","2,115,000","-1,267,977",0,0,0,0,"135,000","-135,000",-782,"81,000","26,782","54,218","4,000","59,000","-55,000","-1,403,759"
1055,2845,遠東銀          ,"516,000","1,992,000","-1,476,000",0,0,0,0,"1,000","-1,000","61,378","3,000","2,622",378,"61,000",0,"61,000","-1,415,622"
1056,2498,宏達電          ,"1,250,370","2,635,269","-1,384,899",0,0,0,0,"8,000","-8,000","-27,417","84,000","68,512","15,488","33,000","75,905","-42,905","-1,420,316"
1057,1402,遠東新          ,"3,209,000","4,514,600","-1,305,600",0,0,0,"196,000","15,000","181,000","-304,419","60,000","6,419","53,581","2,000","360,000","-358,000","-1,429,019"
1058,6282,康舒            ,"1,645,000","2,737,000","-1,092,000",0,0,0,0,"3,000","-3,000","-346,719","149,001","316,200","-167,199","39,000","218,520","-179,520","-1,441,719"
1059,1216,統一            ,"2,089,000","3,644,400","-1,555,400",0,0,0,"110,000","17,000","93,000","7,000","50,000","29,000","21,000","1,000","15,000","-14,000","-1,455,400"
1060,2633,台灣高鐵        ,"642,000","2,149,700","-1,507,700",0,0,0,0,"1,000","-1,000","33,999","41,000","6,388","34,612","3,000","3,613",-613,"-1,474,701"
1061,00636,國泰中國A50     ,"15,000","156,000","-141,000",0,0,0,0,0,0,"-1,336,640","20,000",0,"20,000","41,001","1,397,641","-1,356,640","-1,477,640"
1062,00671R,富邦NASDAQ反1   ,0,0,0,0,0,0,0,0,0,"-1,507,310",0,0,0,"1,839,000","3,346,310","-1,507,310","-1,507,310"
1063,00713,元大台灣高息低波,"348,121","428,050","-79,929",0,0,0,0,0,0,"-1,429,490","175,000",0,"175,000","1,373,000","2,977,490","-1,604,490","-1,509,419"
1064,2356,英業達          ,"36,941,000","33,947,588","2,993,412",0,0,0,"955,000","4,947,000","-3,992,000","-569,132","216,582","350,401","-133,819","465,187","900,500","-435,313","-1,567,720"
1065,00907,永豐優息存股    ,"27,650","668,000","-640,350",0,0,0,0,0,0,"-928,924",0,0,0,"177,000","1,105,924","-928,924","-1,569,274"
