,證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
1070,1444,力麗            ,"423,000","1,051,000","-628,000",0,0,0,0,0,0,"-46,601","4,000","53,601","-49,601","3,000",0,"3,000","-674,601"
1071,1612,宏泰            ,"2,787,000","3,421,000","-634,000",0,0,0,0,0,0,"-41,000","1,000","42,000","-41,000",0,0,0,"-675,000"
1072,3038,全台            ,"1,935,200","2,596,000","-660,800",0,0,0,0,0,0,"-17,553","16,001","33,554","-17,553",0,0,0,"-678,353"
1073,8011,台通            ,"757,000","1,442,000","-685,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-684,000"
1074,1503,士電            ,"1,716,026","2,102,000","-385,974",0,0,0,0,"314,268","-314,268","11,949","10,343","40,000","-29,657","57,000","15,394","41,606","-688,293"
1075,1305,華夏            ,"337,000","661,000","-324,000",0,0,0,0,"367,000","-367,000","-1,000","12,000","10,000","2,000",0,"3,000","-3,000","-692,000"
1076,2401,凌陽            ,"2,000,000","2,824,000","-824,000",0,0,0,0,0,0,"127,000","95,000","102,000","-7,000","139,000","5,000","134,000","-697,000"
1077,2614,東森            ,"137,000","865,974","-728,974",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-727,974"
1078,4164,承業醫          ,"454,000","447,000","7,000",0,0,0,0,"698,000","-698,000","-41,000","6,000","11,000","-5,000",0,"36,000","-36,000","-732,000"
1079,3013,晟銘電          ,"3,733,000","4,467,000","-734,000",0,0,0,0,0,0,-5,"1,000","1,005",-5,0,0,0,"-734,005"
1080,6235,華孚            ,"2,605,000","3,251,250","-646,250",0,0,0,0,"92,000","-92,000","3,048","82,506","64,251","18,255","36,000","51,207","-15,207","-735,202"
1081,9939,宏全            ,"264,000","654,448","-390,448",0,0,0,0,"302,000","-302,000","-56,044","36,000","87,044","-51,044",0,"5,000","-5,000","-748,492"
1082,2376,技嘉            ,"5,532,260","6,672,742","-1,140,482",0,0,0,"678,000","4,000","674,000","-284,231","437,000","806,000","-369,000","196,596","111,827","84,769","-750,713"
1083,2618,長榮航          ,"22,536,516","21,928,253","608,263",0,0,0,"25,000",0,"25,000","-1,402,312","2,225,583","3,554,395","-1,328,812","1,015,000","1,088,500","-73,500","-769,049"
1084,2617,台航            ,"133,000","913,000","-780,000",0,0,0,0,0,0,"-6,000","1,000",0,"1,000",0,"7,000","-7,000","-786,000"
1085,9105,泰金寶-DR       ,"1,000","812,000","-811,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-811,000"
1086,4763,材料-KY         ,"1,005,102","1,821,000","-815,898",0,0,0,0,"7,000","-7,000","-11,486","62,450","60,436","2,014","8,000","21,500","-13,500","-834,384"
1087,2323,中環            ,"11,759,000","14,107,600","-2,348,600",0,0,0,0,0,0,"1,478,115","1,810,115","332,000","1,478,115",0,0,0,"-870,485"
1088,3017,奇鋐            ,"2,125,628","3,710,163","-1,584,535",0,0,0,"393,000",0,"393,000","321,019","335,000","82,383","252,617","331,417","263,015","68,402","-870,516"
1089,2615,萬海            ,"3,164,567","3,951,937","-787,370",0,0,0,"210,000","12,579","197,421","-284,850","11,000","110,000","-99,000","14,150","200,000","-185,850","-874,799"
1090,4564,元翎            ,"682,000","1,571,000","-889,000",0,0,0,0,0,0,"-10,536","17,443","27,979","-10,536",0,0,0,"-899,536"
1091,00712,復華富時不動產  ,"17,105,000","18,650","17,086,350",0,0,0,0,0,0,"-17,995,990",0,0,0,"2,625,000","20,620,990","-17,995,990","-909,640"
1092,3056,總太            ,"522,000","1,462,000","-940,000",0,0,0,0,0,0,"-5,413","3,000","12,413","-9,413","29,000","25,000","4,000","-945,413"
1093,2637,慧洋-KY         ,"1,404,000","2,020,000","-616,000",0,0,0,0,"343,000","-343,000","7,544","10,000","6,456","3,544","7,000","3,000","4,000","-951,456"
1094,8478,東哥遊艇        ,"489,000","1,184,790","-695,790",0,0,0,0,"290,000","-290,000","2,083","22,000","4,000","18,000","69,000","84,917","-15,917","-983,707"
1095,4906,正文            ,"666,000","1,966,000","-1,300,000",0,0,0,0,0,0,"304,483","338,000","4,000","334,000","23,000","52,517","-29,517","-995,517"
1096,6456,GIS-KY          ,"92,010","1,106,000","-1,013,990",0,0,0,0,0,0,"-14,368","5,000","4,361",639,"4,000","19,007","-15,007","-1,028,358"
1097,1460,宏遠            ,"553,000","1,639,000","-1,086,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,086,000"
1098,9945,潤泰新          ,"1,501,690","2,546,500","-1,044,810",0,0,0,0,0,0,"-43,938","14,000","46,938","-32,938","1,000","12,000","-11,000","-1,088,748"
1099,2706,第一店          ,"2,836,000","3,845,000","-1,009,000",0,0,0,0,0,0,"-89,000",0,"89,000","-89,000",0,0,0,"-1,098,000"
1100,2610,華航            ,"7,850,286","8,580,693","-730,407",0,0,0,0,0,0,"-390,337","211,000","264,000","-53,000","471,000","808,337","-337,337","-1,120,744"
1101,2014,中鴻            ,"426,000","1,627,000","-1,201,000",0,0,0,0,0,0,"35,000","36,000","4,000","32,000","15,000","12,000","3,000","-1,166,000"
1102,8105,凌巨            ,"234,000","1,442,000","-1,208,000",0,0,0,0,0,0,"-16,435","2,000","18,435","-16,435",0,0,0,"-1,224,435"
1103,3532,台勝科          ,"1,102,250","2,279,200","-1,176,950",0,0,0,"22,000",0,"22,000","-69,562","47,000","107,000","-60,000","64,000","73,562","-9,562","-1,224,512"
1104,3673,TPK-KY          ,"2,009,000","3,046,909","-1,037,909",0,0,0,0,0,0,"-211,170","66,000","139,000","-73,000","37,000","175,170","-138,170","-1,249,079"
1105,2328,廣宇            ,"647,000","1,890,000","-1,243,000",0,0,0,0,0,0,"-40,000","44,000","151,000","-107,000","76,000","9,000","67,000","-1,283,000"
1106,00664R,國泰臺灣加權反1 ,"115,000",0,"115,000",0,0,0,0,0,0,"-1,399,319",0,0,0,"1,100,000","2,499,319","-1,399,319","-1,284,319"
1107,2609,陽明            ,"2,634,715","4,471,839","-1,837,124",0,0,0,"573,000","20,000","553,000","-39,919","22,000","8,919","13,081","13,000","66,000","-53,000","-1,324,043"
1108,3189,景碩            ,"848,000","2,423,000","-1,575,000",0,0,0,"30,000","1,000","29,000","189,308","179,000","1,040","177,960","41,201","29,853","11,348","-1,356,692"
1109,2731,雄獅            ,"2,191,000","3,646,000","-1,455,000",0,0,0,"200,000","251,124","-51,124","124,007","156,007","32,000","124,007",0,0,0,"-1,382,117"
1110,2409,友達            ,"16,391,615","15,880,537","511,078",0,0,0,0,"56,445","-56,445","-1,846,140","565,000","480,000","85,000","22,151","1,953,291","-1,931,140","-1,391,507"
1111,2889,國票金          ,"3,189,653","4,662,000","-1,472,347",0,0,0,0,0,0,"21,000","18,000",0,"18,000","3,000",0,"3,000","-1,451,347"
1112,00713,元大台灣高息低波,"1,046,425","227,000","819,425",0,0,0,0,0,0,"-2,319,114","460,000",0,"460,000","593,000","3,372,114","-2,779,114","-1,499,689"
1113,2408,南亞科          ,"2,535,354","3,250,000","-714,646",0,0,0,"76,000","834,173","-758,173","-50,899","55,000","89,000","-34,000","26,101","43,000","-16,899","-1,523,718"
1114,2530,華建            ,"463,000","2,014,000","-1,551,000",0,0,0,0,0,0,"1,330","10,000","8,670","1,330",0,0,0,"-1,549,670"
1115,00645,富邦日本        ,"51,100","40,000","11,100",0,0,0,0,0,0,"-1,647,058",0,0,0,"2,459,007","4,106,065","-1,647,058","-1,635,958"
1116,00636,國泰中國A50     ,"66,000","85,000","-19,000",0,0,0,0,0,0,"-1,718,064",0,0,0,"788,094","2,506,158","-1,718,064","-1,737,064"
1117,00655L,國泰中國A50正2  ,"56,000","350,000","-294,000",0,0,0,0,0,0,"-1,557,055",0,0,0,"817,000","2,374,055","-1,557,055","-1,851,055"
1118,2606,裕民            ,"602,000","2,587,000","-1,985,000",0,0,0,0,"2,000","-2,000","94,499","98,000","14,501","83,499","28,000","17,000","11,000","-1,892,501"
1119,2399,映泰            ,"851,000","2,734,000","-1,883,000",0,0,0,0,0,0,"-26,000",0,"26,000","-26,000",0,0,0,"-1,909,000"
1120,5284,jpp-KY          ,"473,019","1,729,000","-1,255,981",0,0,0,0,"697,000","-697,000","-6,632","33,000","39,632","-6,632",0,0,0,"-1,959,613"
1121,2344,華邦電          ,"6,879,338","7,690,926","-811,588",0,0,0,"249,000","80,000","169,000","-1,353,425","37,000","275,000","-238,000","269,575","1,385,000","-1,115,425","-1,996,013"
1122,00706L,期元大S&P日圓正2,"2,000","52,000","-50,000",0,0,0,0,0,0,"-1,952,497",0,0,0,"154,000","2,106,497","-1,952,497","-2,002,497"
1123,2301,光寶科          ,"7,335,305","11,891,191","-4,555,886",0,0,0,"1,859,000","139,458","1,719,542","730,632","588,724","101,441","487,283","288,349","45,000","243,349","-2,105,712"
1124,1301,台塑            ,"3,637,951","6,379,540","-2,741,589",0,0,0,0,"52,429","-52,429","477,000","537,000",0,"537,000",0,"60,000","-60,000","-2,317,018"
1125,8046,南電            ,"1,048,640","2,425,031","-1,376,391",0,0,0,"91,000","1,247,122","-1,156,122","204,167","393,000","184,230","208,770","40,000","44,603","-4,603","-2,328,346"
1126,1519,華城            ,"2,536,000","5,022,581","-2,486,581",0,0,0,0,"93,000","-93,000","20,052","17,492","72,440","-54,948","95,000","20,000","75,000","-2,559,529"
1127,2313,華通            ,"1,795,200","3,965,000","-2,169,800",0,0,0,0,"2,000","-2,000","-413,624","7,281","287,905","-280,624","41,000","174,000","-133,000","-2,585,424"
1128,1802,台玻            ,"3,649,000","6,290,303","-2,641,303",0,0,0,0,0,0,"36,820","29,000","7,160","21,840","15,000",20,"14,980","-2,604,483"
1129,00752,中信中國50      ,"394,200","1,800,080","-1,405,880",0,0,0,0,0,0,"-1,559,248",0,0,0,"1,416,133","2,975,381","-1,559,248","-2,965,128"
1130,00642U,期元大S&P石油   ,"111,000","5,000","106,000",0,0,0,0,0,0,"-3,215,000","20,000",0,"20,000","738,000","3,973,000","-3,235,000","-3,109,000"
1131,2881,富邦金          ,"8,053,544","10,622,767","-2,569,223",0,0,0,0,"911,396","-911,396","135,679","78,000","57,315","20,685","187,994","73,000","114,994","-3,344,940"
1132,2402,毅嘉            ,"2,896,500","6,240,000","-3,343,500",0,0,0,0,0,0,"-16,463","12,000","56,463","-44,463","66,000","38,000","28,000","-3,359,963"
1133,2603,長榮            ,"3,620,041","8,544,523","-4,924,482",0,0,0,"230,000","8,105","221,895","1,332,725","1,251,000","146,275","1,104,725","336,000","108,000","228,000","-3,369,862"
1134,1514,亞力            ,"1,668,000","5,355,000","-3,687,000",0,0,0,0,0,0,"-4,559","21,062","42,621","-21,559","27,000","10,000","17,000","-3,691,559"
1135,00633L,富邦上証正2     ,"527,000","2,287,000","-1,760,000",0,0,0,0,0,0,"-2,005,577",0,0,0,"1,593,000","3,598,577","-2,005,577","-3,765,577"
1136,2883B,開發金乙特      ,"5,000","3,460,003","-3,455,003",0,0,0,0,0,0,"-617,000","55,000","672,000","-617,000",0,0,0,"-4,072,003"
1137,2515,中工            ,"9,058,020","12,998,000","-3,939,980",0,0,0,0,0,0,"-246,000","73,000","328,000","-255,000","9,000",0,"9,000","-4,185,980"
1138,00676R,富邦臺灣加權反1 ,"332,000",0,"332,000",0,0,0,0,0,0,"-4,824,597",0,0,0,"2,404,000","7,228,597","-4,824,597","-4,492,597"
1139,3037,欣興            ,"8,780,136","10,175,133","-1,394,997",0,0,0,"243,000","3,993,627","-3,750,627","543,935","741,828","340,705","401,123","313,059","170,247","142,812","-4,601,689"
1140,00715L,期街口布蘭特正2 ,"399,000","4,721,000","-4,322,000",0,0,0,0,0,0,"-413,774",0,0,0,"7,255,543","7,669,317","-413,774","-4,735,774"
1141,2457,飛宏            ,"4,038,200","9,072,000","-5,033,800",0,0,0,0,"40,000","-40,000","-17,125","313,033","335,888","-22,855","162,672","156,942","5,730","-5,090,925"
1142,2337,旺宏            ,"2,153,000","7,785,470","-5,632,470",0,0,0,"106,000","7,000","99,000","10,476","41,000","5,147","35,853","30,000","55,377","-25,377","-5,522,994"
1143,3481,群創            ,"22,208,488","27,550,674","-5,342,186",0,0,0,0,"143,905","-143,905","-745,110","1,667,000","604,000","1,063,000","473,890","2,282,000","-1,808,110","-6,231,201"
1144,6282,康舒            ,"4,322,000","10,722,000","-6,400,000",0,0,0,"178,000","414,000","-236,000","-569,431","807,000","857,000","-50,000","238,100","757,531","-519,431","-7,205,431"
1145,2382,廣達            ,"14,191,222","27,237,440","-13,046,218",0,0,0,"2,873,000","24,805","2,848,195","1,053,138","1,139,780","229,000","910,780","143,358","1,000","142,358","-9,144,885"
1146,00927,群益半導體收益  ,"5,000",0,"5,000",0,0,0,0,0,0,"-11,412,725",0,0,0,"164,474","11,577,199","-11,412,725","-11,407,725"
1147,00882,中信中國高股息  ,"1,042,101","2,894,000","-1,851,899",0,0,0,0,0,0,"-11,867,542",0,0,0,"3,533,839","15,401,381","-11,867,542","-13,719,441"
1148,1605,華新            ,"8,907,236","22,393,044","-13,485,808",0,0,0,0,"32,151","-32,151","-1,829,814","47,000","1,237,016","-1,190,016","21,000","660,798","-639,798","-15,347,773"
1149,00919,群益台灣精選高息,"1,261,300","24,000","1,237,300",0,0,0,0,0,0,"-21,333,297",0,0,0,"401,024","21,734,321","-21,333,297","-20,095,997"
1150,00637L,元大滬深300正2  ,"1,658,000","12,232,000","-10,574,000",0,0,0,0,0,0,"-19,940,141","630,000",0,"630,000","21,318,536","41,888,677","-20,570,141","-30,514,141"
